original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"in a statement to employees , eastern said the company was disappointed by the ruling .",eastern,said,was said,company eastern,"in a statement to employees , said eastern was the company disappointed by the ruling ."
"eastern has disputed the claim , but a federal district court , an appeals court and now the arbitrator have all sided with the pilots .",eastern,disputed,disputed sided,eastern court,"has disputed eastern the claim , but all have sided a federal district court , an appeals court and now the arbitrator with the pilots ."
"he joins nov. 13 , dissolving his consulting firm , canter , achenbaum associates .",he,joins,joins,he,"joins he nov. 13 , dissolving his consulting firm , canter , achenbaum associates ."
"as a consultant , he has given seminars at agencies including ogilvy & mather on how to win new business .",he,given,given,he,"as a consultant , has given he seminars at agencies including ogilvy & mather on how to win new business ."
"he spent most of his career formulating marketing strategies , but became best-known for chipping away at ad agency compensation .",he,spent,spent,he,"spent he most of his career formulating marketing strategies , but became best-known for chipping away at ad agency compensation ."
"he will concentrate on , among others , j.p. morgan and hyundai .",he,concentrate,concentrate,he,"will concentrate he on , among others , j.p. morgan and hyundai ."
clients include miller brewing co. and general motors .,clients,include,include,clients,include clients miller brewing co. and general motors .
revenue increased 20 % to $ 246.6 million from $ 204.8 million .,revenue,increased,increased,revenue,increased revenue 20 % to $ 246.6 million from $ 204.8 million .
excerpts follow :,excerpts,follow,follow,excerpts,follow excerpts :
they are already industrialized ... .,they,are,are,they,are they already industrialized ... .
i think the earlier strident notes struck by -lcb- u.s. commerce secretary robert -rcb- mosbacher and -lcb- u.s. trade representative -rcb- carla hills have been more rounded .,i,think,think,i,think i the earlier strident notes struck by -lcb- u.s. commerce secretary robert -rcb- mosbacher and -lcb- u.s. trade representative -rcb- carla hills have been more rounded .
"we are willing to share the political burden of being host to america , an imperial power .",we,are,are,we,"are we willing to share the political burden of being host to america , an imperial power ."
i really do not understand how it is that filipinos feel so passionately involved in this father figure that they want to dispose of and yet they need .,i,understand,want feel need understand is,they filipinos they i it,really do not understand i how is it that feel filipinos so passionately involved in this father figure that want they to dispose of and yet need they .
they lorded it over me .,they,lorded,lorded,they,lorded they it over me .
they did themselves even more good .,they,did,did,they,did they even more good themselves .
"using small electrical shocks applied to her feet , they were able to monitor sensory nerves .",they,were,were,they,"using small electrical shocks applied to her feet , were they able to monitor sensory nerves ."
researchers can apply for permission to use the probes for brain studies .,researchers,apply,apply,researchers,can apply researchers for permission to use the probes for brain studies .
"at the state university of new york at brooklyn , researchers flash two groups of different letters on a computer screen in front of human guinea pigs .",researchers,flash,flash,researchers,"at the state university of new york at brooklyn , flash researchers two groups of different letters on a computer screen in front of human guinea pigs ."
"hewlett-packard is a palo alto , calif. , computer maker .",hewlett-packard,is,is,hewlett-packard,"is hewlett-packard a palo alto , calif. , computer maker ."
"they pay interest only for 115 months , with principal payments beginning thereafter .",they,pay,pay,they,"pay they interest only for 115 months , with principal payments beginning thereafter ."
"here in this new center for japanese assembly plants just across the border from san diego , turnover is dizzying , infrastructure shoddy , bureaucracy intense .",turnover,is,is,turnover,"here in this new center for japanese assembly plants just across the border from san diego , is turnover dizzying , infrastructure shoddy , bureaucracy intense ."
"japan ranks as only the fourth largest foreign investor in mexico , with 5 % of the total investments .",japan,ranks,ranks,japan,"ranks japan as only the fourth largest foreign investor in mexico , with 5 % of the total investments ."
that is just 1 % of all the money japan has invested abroad .,that,is,is invested,that japan,is that just 1 % of all the money has invested abroad japan .
he already has finagled a $ 2 billion loan from the japanese government .,he,finagled,finagled,he,already has finagled he a $ 2 billion loan from the japanese government .
but mexico urgently needs more help .,mexico,needs,needs,mexico,but urgently needs mexico more help .
"pressed on the matter , he is more specific .",he,is,is,he,"pressed on the matter , is he more specific ."
"mexico is sending a number of missions to japan looking for a major breakthrough investment in telecommunications , petrochemicals or tourism .",mexico,sending,sending,mexico,"is sending mexico a number of missions to japan looking for a major breakthrough investment in telecommunications , petrochemicals or tourism ."
it is hoped that other japanese would then follow the leader .,it,hoped,hoped follow,it japanese,is hoped it that would then follow other japanese the leader .
it created special 20-year trusts to allow foreigners 100 % ownership in some once-closed industries .,it,created,created,it,created it special 20-year trusts to allow 100 % ownership in some once-closed industries foreigners .
"it also made artful use of semantics , redefining as non-strategic industries some that had been in the national domain .",it,made,made,it,"also made it artful use of semantics , redefining some that had been in the national domain as non-strategic industries ."
"sterling was trading at $ 1.5805 , down from $ 1.5820 late monday .",sterling,trading,trading,sterling,"was trading down from $ 1.5820 late monday sterling at $ 1.5805 , ."
"and a week later , japan raised its official discount rate by a half point to 3.75 % .",japan,raised,raised,japan,"and a week later , raised japan its official discount rate by a half point to 3.75 % ."
"but , mr. kakita added , once u.s. equities regain some stability , players will move back into dollar-denominated investments , especially treasury bonds , whose value rises when interest rates decline .",players,move,rises added decline move regain,value kakita rates players equities,"but , added mr. kakita , once regain u.s. equities some stability , will move back players into dollar-denominated investments , especially treasury bonds , rises whose value when decline interest rates ."
"he said he expects u.s. interest rates to decline , dragging the dollar down to around 1.80 marks by the end of january after a short-lived dash to 1.87 marks by the end of november .",he,said,said expects,he he,"said he expects he u.s. interest rates to decline dragging down the dollar to around 1.80 marks by the end of january after a short-lived dash to 1.87 marks by the end of november , ."
he said the government will also repeal the 1 % transaction tax on the first-time purchase of stakes in companies .,he,said,said repeal,he government,said he will also repeal the government the 1 % transaction tax on the first-time purchase of stakes in companies .
"the only permanent losers will be the 200,000 or so workers everyone agrees will be priced out of a job at the $ 4.25 rate congress is likely to approve today .",everyone,agrees,is agrees,congress everyone,"the only permanent losers will be the 200,000 or so workers agrees everyone will be priced out of a job at the $ 4.25 rate is congress likely to approve today ."
"chemical said steven edelson resigned recently , but one individual close to the situation said the resignation was forced .",chemical,said,said forced resigned said,chemical resignation edelson individual,"said chemical resigned recently steven edelson , but said one individual close to the situation was forced the resignation ."
"with such a lopsided book of options , traders say , chemical was more vulnerable to erroneous valuation assumptions .",traders,say,say was,traders chemical,"with such a lopsided book of options , say traders , was chemical more vulnerable to erroneous valuation assumptions ."
he joined the firm in 1963 and bought it from the owners the next year .,he,joined,joined,he,joined he the firm in 1963 and bought it from the owners the next year .
"hogs rose $ 3.40 to $ 46.80 a hundredweight in october , while beef cattle slipped 80 cents to $ 67.40 for each hundred pounds and calves dropped 90 cents to $ 90.20 .",hogs,rose,rose dropped slipped,hogs calves cattle,"rose hogs $ 3.40 to $ 46.80 a hundredweight in october , while slipped beef cattle 80 cents to $ 67.40 for each hundred pounds and dropped calves 90 cents to $ 90.20 ."
"soybeans averaged $ 5.28 a bushel , down 42 cents from september ; corn averaged $ 2.20 , down seven cents , and sorghum grain averaged $ 3.61 for each hundred pounds , down 19 cents , according to the department .",soybeans,averaged,averaged averaged averaged,soybeans corn grain,"averaged down 42 cents from september soybeans $ 5.28 a bushel , ; averaged down seven cents corn $ 2.20 , , and averaged down 19 cents sorghum grain $ 3.61 for each hundred pounds , , according to the department ."
"paramount said the gain would be recorded in its fourth quarter , which ended yesterday .",paramount,said,said recorded ended,paramount gain quarter,"said paramount would be recorded the gain in its fourth quarter , which ended yesterday ."
it appears that the only thing congress is learning from the hud story is how to enlarge its control of the honey pot going to special interests .,it,appears,learning appears is,congress it thing,appears it that is the only thing is learning congress from the hud story how to enlarge its control of the honey pot going to special interests .
experience has shown that the most important element in predicting a housing-loan default is the down payment .,experience,shown,shown is,experience element,has shown experience that is the most important element in predicting a housing-loan default the down payment .
we hear that hud secretary jack kemp is toying with going along with some of the cranston-mitchell proposals .,we,hear,hear toying,we kemp,hear we that is toying hud secretary jack kemp with going along with some of the cranston-mitchell proposals .
that sounds like a formula for ensuring that he gets dragged into the next hud tar pit .,that,sounds,sounds dragged,that he,sounds that like a formula for ensuring that gets dragged he into the next hud tar pit .
"of course , self-reform is about the last thing this congress is interested in .",self-reform,is,is is,congress self-reform,"of course , is self-reform about the last thing is this congress interested in ."
"like the s&l mess before it , this is a problem congress should be solving , not ignoring .",congress,solving,solving is,congress this,"like the s&l mess before it , is this a problem should be solving congress , not ignoring ."
terms were not disclosed .,terms,disclosed,disclosed,terms,were not disclosed terms .
officials proposed a cut in the defense budget this year to 70.9 billion rubles ( us$ 114.3 billion ) from 77.3 billion rubles ( us$ 125 billion ) as well as large cuts in outlays for new factories and equipment .,officials,proposed,proposed,officials,proposed officials a cut in the defense budget this year to 70.9 billion rubles ( us$ 114.3 billion ) from 77.3 billion rubles ( us$ 125 billion ) as well as large cuts in outlays for new factories and equipment .
tass said the final budget and economic plan calls for a sharp increase in the production of consumer goods .,tass,said,said calls,tass budget,said tass calls the final budget and economic plan for a sharp increase in the production of consumer goods .
"at times i sequester my mind when i must think with precision , detached from all other thoughts while trying to reach a decision .",i,sequester,sequester think,i i,"at times sequester i my mind detached from all other thoughts while trying to reach a decision when must think i with precision , ."
revenue gained 13 % to $ 77.3 million from $ 68.5 million .,revenue,gained,gained,revenue,gained revenue 13 % to $ 77.3 million from $ 68.5 million .
it will feature a cost-containment provision designed to keep expanded benefits from fueling higher care prices .,it,feature,feature,it,will feature it a cost-containment provision designed to keep expanded benefits from fueling higher care prices .
"labor is upset because many companies are using higher employee insurance premiums , deductibles and co-payments to deflect surging medical costs to workers .",labor,is,is using,labor companies,"is labor upset because are using many companies higher employee insurance premiums , deductibles and co-payments to deflect surging medical costs to workers ."
he asserts that government has done an even worse job of controlling its health bill than business .,he,asserts,asserts done,he government,asserts he that has done government an even worse job of controlling its health bill than business .
"congress still is struggling to dismantle the unpopular catastrophic care act of 1988 , which boosted benefits for the elderly and taxed them to pay for the new coverage .",congress,struggling,struggling,congress,"still is struggling congress to dismantle the unpopular catastrophic care act of 1988 , which boosted benefits for the elderly and taxed them to pay for the new coverage ."
it is expected to report next summer .,it,expected,expected,it,is expected it to report next summer .
advocates hope that such standards will improve treatment while limiting unnecessary tests and medical procedures .,advocates,hope,hope improve,advocates standards,hope advocates that will improve such standards treatment while limiting unnecessary tests and medical procedures .
he said the new facility will employ 500 of the existing 600 employees .,he,said,said employ,he facility,said he will employ the new facility 500 of the existing 600 employees .
"stelco said it has an option to lease a 350,000-square-foot building in brantford and proposes to spend 24.5 million canadian dollars ( us$ 20.9 million ) on the facility .",stelco,said,said has,stelco it,"said stelco has it an option to lease a 350,000-square-foot building in brantford and proposes to spend 24.5 million canadian dollars ( us$ 20.9 million ) on the facility ."
"terms call for first security to issue about 0.55 share of its stock for each deseret share held , or a total of about 550,000 first security shares .",terms,call,call issue,terms security,"call terms for to issue first security about 0.55 share of its stock for each deseret share held , or a total of about 550,000 first security shares ."
it has about 12.3 million shares outstanding .,it,has,has,it,has it about 12.3 million shares outstanding .
"he added that he had spoken with mr. laidig , whom he referred to as a friend , by telephone monday evening .",he,added,added referred spoken,he he he,"added he that had spoken he with mr. laidig , whom to referred he as a friend , by telephone monday evening ."
"georgia-pacific closed down $ 2.50 , at $ 50.875 in big board trading .",georgia-pacific,closed,closed,georgia-pacific,"closed down $ 2.50 georgia-pacific , at $ 50.875 in big board trading ."
"based on 1988 sales , georgia-pacific ranked third at $ 9.51 billion , behind weyerhaeuser co. at $ 10 billion and international paper co. at $ 9.53 billion .",georgia-pacific,ranked,ranked,georgia-pacific,"based on 1988 sales , ranked third georgia-pacific at $ 9.51 billion , behind weyerhaeuser co. at $ 10 billion and international paper co. at $ 9.53 billion ."
nekoosa ranked 11th with sales of $ 3.59 billion .,nekoosa,ranked,ranked,nekoosa,ranked 11th nekoosa with sales of $ 3.59 billion .
"and georgia-pacific could save money in selling pulp , because the company uses its own sales organization while nekoosa employs higher-cost agents .",georgia-pacific,save,employs save uses,nekoosa georgia-pacific company,"and could save georgia-pacific money in selling pulp , because uses the company its own sales organization while employs nekoosa higher-cost agents ."
"but he said that even under those conditions , the company still would realize a savings of tens of millions of dollars in the first year following a merger .",he,said,said realize,he company,"but said he that even under those conditions , still would realize the company a savings of tens of millions of dollars in the first year following a merger ."
"georgia-pacific owns 349,900 nekoosa shares and would need federal antitrust clearance to buy more than $ 15 million worth .",georgia-pacific,owns,owns,georgia-pacific,"owns georgia-pacific 349,900 nekoosa shares and would need federal antitrust clearance to buy more than $ 15 million worth ."
"nekoosa also is being advised by goldman , sachs & co .",nekoosa,advised,advised,nekoosa,"also is being advised nekoosa by goldman , sachs & co ."
"in addition to the usual array of defenses , including a so-called poison pill and a staggered board , nekoosa has another takeover defense : a maine state law barring hostile bidders from merging acquired businesses for five years .",nekoosa,has,has,nekoosa,"in addition to the usual array of defenses , including a so-called poison pill and a staggered board , has nekoosa another takeover defense : a maine state law barring hostile bidders from merging acquired businesses for five years ."
nekoosa is incorporated in maine .,nekoosa,incorporated,incorporated,nekoosa,is incorporated nekoosa in maine .
georgia-pacific has filed a lawsuit in federal court in maine challenging the poison pill and the maine merger law .,georgia-pacific,filed,filed,georgia-pacific,has filed georgia-pacific a lawsuit challenging the poison pill and the maine merger law in federal court in maine .
"investors were quick to spot other potential takeover candidates , all of which have strong cash flows and low-cost operations .",investors,were,were,investors,"were investors quick to spot other potential takeover candidates , have all of which strong cash flows and low-cost operations ."
"despite the big increases in health-care costs , wages still account for a far greater share of overall labor costs .",wages,account,account,wages,"despite the big increases in health-care costs , still account wages for a far greater share of overall labor costs ."
it also found them rising much more in the northeast than elsewhere .,it,found,found rising,it them,also found it rising much more them in the northeast than elsewhere .
it rose 4.8 % for the 12 months ended in june and 4.7 % in the 12 months ended in september 1988 .,it,rose,rose,it,rose it 4.8 % for the 12 months ended in june and 4.7 % in the 12 months ended in september 1988 .
stateswest had proposed acquiring mesa for $ 7 a share and one share of a new series of stateswest 6 % convertible preferred stock it values at $ 3 a share .,stateswest,proposed,values proposed,it stateswest,had proposed stateswest acquiring mesa for $ 7 a share and one share of a new series of stateswest 6 % convertible preferred stock values it at $ 3 a share .
"stateswest serves 10 cities in california , arizona and nevada .",stateswest,serves,serves,stateswest,"serves stateswest 10 cities in california , arizona and nevada ."
"mesa flies to 42 cities in new mexico , arizona , wyoming , colorado and texas .",mesa,flies,flies,mesa,"flies mesa to 42 cities in new mexico , arizona , wyoming , colorado and texas ."
analysts said the offer for great northern nekoosa broke the pall that settled over the takeover business for the past three weeks in the wake of the collapsed ual corp . buy-out .,analysts,said,said broke,analysts offer,said analysts broke the offer for great northern nekoosa the pall that settled over the takeover business for the past three weeks in the wake of the collapsed ual corp . buy-out .
that indicates speculators are betting a higher offer is in the wings .,that,indicates,indicates betting is,that speculators offer,indicates that are betting speculators is a higher offer in the wings .
"unless the federal reserve eases interest rates soon to stimulate the economy , profits could remain disappointing .",profits,remain,eases remain,reserve profits,"unless eases soon the federal reserve interest rates to stimulate the economy , could remain profits disappointing ."
"if the national survey confirms a pickup in the manufacturing sector , it could further depress bond prices while bolstering stock prices and the dollar .",it,depress,confirms depress,survey it,"if confirms the national survey a pickup in the manufacturing sector , could further depress it bond prices while bolstering stock prices and the dollar ."
"for all of 1988 , bouygues had consolidated profit of 519 million francs , after payments to minority interests , on revenue of 50 billion francs .",bouygues,had,had,bouygues,"for all of 1988 , had bouygues consolidated profit of 519 million francs , after payments to minority interests , on revenue of 50 billion francs ."
"coast earned $ 10.2 million , or 67 cents a share , in the year-ago quarter .",coast,earned,earned,coast,"earned coast $ 10.2 million , or 67 cents a share , in the year-ago quarter ."
"it includes removing $ 242 million in good will from the books , issuing $ 150 million in preferred stock and commencing an exchange offer for $ 52 million in convertible bonds .",it,includes,includes,it,"includes it removing $ 242 million in good will from the books , issuing $ 150 million in preferred stock and commencing an exchange offer for $ 52 million in convertible bonds ."
"these include trying to protect its print advertising by invoking the first amendment , and wooing blacks by portraying itself as a protector of civil rights .",these,include,include,these,"include these trying to protect its print advertising by invoking the first amendment , and wooing blacks by portraying itself as a protector of civil rights ."
microsoft added 2 1/8 to 81 3/4 and oracle systems rose 1 1/2 to 23 1/4 .,microsoft,added,added rose,microsoft systems,added microsoft 2 1/8 to 81 3/4 and rose oracle systems 1 1/2 to 23 1/4 .
intel was up 1 3/8 to 33 3/4 .,intel,was,was,intel,was up 1 3/8 to 33 3/4 intel .
"analysts say rallies in the group historically have lifted the market , while weakness in the sector often sank unlisted share prices broadly .",analysts,say,say lifted sank,analysts rallies weakness,"say analysts historically have lifted rallies in the group the market , while often sank broadly weakness in the sector unlisted share prices ."
"microsoft is up more than 50 % this year , while intel is up more than 40 % .",microsoft,is,is is,microsoft intel,"is up more than 50 % microsoft this year , while is up more than 40 % intel ."
"jaguar topped the most-active list , as its american depository receipts climbed 1 3/4 to 13 5/8 with more than 6.6 million adrs traded .",jaguar,topped,topped traded climbed,jaguar adrs receipts,"topped jaguar the most-active list , as climbed its american depository receipts 1 3/4 to 13 5/8 with traded more than 6.6 million adrs ."
gen-probe was another active takeover stock .,gen-probe,was,was,gen-probe,was gen-probe another active takeover stock .
"monday , mci announced a $ 27 million multiyear contract with the investment bank stuart-james .",mci,announced,announced,mci,"monday , announced mci a $ 27 million multiyear contract with the investment bank stuart-james ."
"yesterday , it received a $ 15 million , three-year contract from drexel burnham lambert .",it,received,received,it,"yesterday , received it a $ 15 million , three-year contract from drexel burnham lambert ."
that was another reason the street loved santa fe .,that,was,was loved,that street,was that another reason loved the street santa fe .
"but value , it turns out , is only what a buyer will pay .",value,is,turns is,it value,"but , turns out it , is only value what will pay a buyer ."
that nets out to about $ 17 a share for the company on a private market basis .,that,nets,nets,that,nets out that to about $ 17 a share for the company on a private market basis .
orkem said it eventually would seek to make a public share offering in its u.k. business .,orkem,said,said seek,orkem it,said orkem eventually would seek it to make a public share offering in its u.k. business .
"intelogic was spun off from datapoint four years ago , shortly after mr. edelman took control of datapoint .",intelogic,spun,spun took,intelogic edelman,"was spun off four years ago intelogic from datapoint , after shortly took mr. edelman control of datapoint ."
"marks declared an interim per-share dividend of 1.85 pence , compared with 1.7 pence a year earlier .",marks,declared,declared,marks,"declared marks an interim per-share dividend of 1.85 pence , compared with 1.7 pence a year earlier ."
"in an interview , he said federal regulators eventually declared one of the loans the state regulator cited to be a total loss , and forced lincoln to make an $ 18 million downward adjustment on another .",he,said,said cited declared,he regulator regulators,"in an interview , said he eventually declared federal regulators one of the loans cited the state regulator to be a total loss , and forced lincoln to make an $ 18 million downward adjustment on another ."
it is widely expected that they will .,it,expected,expected,it,is widely expected it that they will .
"ltv confirmed the price-increase plan , saying the move is designed to more accurately reflect the value of products and to put steel on more equal footing with other commodities .",ltv,confirmed,confirmed designed,ltv move,"confirmed ltv the price-increase plan , saying is designed the move to more accurately reflect the value of products and to put steel on more equal footing with other commodities ."
"at the same time , steelmakers are trying to invest more to modernize technology and make themselves more competitive .",steelmakers,trying,trying,steelmakers,"at the same time , are trying steelmakers to invest more to modernize technology and make themselves more competitive ."
but analysts say the company is also trying to prevent further price drops .,analysts,say,say trying,analysts company,but say analysts is also trying the company to prevent further price drops .
"and while customers such as steel service centers are continuing to reduce inventories through the fourth quarter , they eventually will begin stocking up again , he notes .",he,notes,notes continuing begin,he customers they,"and while are continuing customers such as steel service centers to reduce inventories through the fourth quarter , eventually will begin they stocking up again , notes he ."
"steelmakers announced a round of base-price increases last year , but began offering sizable discounts over the summer .",steelmakers,announced,announced,steelmakers,"announced steelmakers a round of base-price increases last year , but began offering sizable discounts over the summer ."
"in fact , ltv was the first steelmaker to publicly boost discounts for buyers of cold rolled sheet steel and hot-dipped galvanized sheet steel .",ltv,was,was,ltv,"in fact , was ltv the first steelmaker to publicly boost discounts for buyers of cold rolled sheet steel and hot-dipped galvanized sheet steel ."
"earlier this year , penney abandoned another home shopping venture , telaction corp. , after investing $ 106 million in it .",penney,abandoned,abandoned,penney,"earlier this year , abandoned penney another home shopping venture , telaction corp. , after investing $ 106 million in it ."
"when boyer met robert swanson , an m.i.t.-trained chemist-turned-entrepreneur in 1976 , they saw dollar signs .",they,saw,met saw,boyer they,"when met boyer robert swanson , an m.i.t.-trained chemist-turned-entrepreneur in 1976 , saw they dollar signs ."
"with $ 500 apiece and an injection of outside capital , they formed genentech inc .",they,formed,formed,they,"with $ 500 apiece and an injection of outside capital , formed they genentech inc ."
"at the time , genentech had only one profitable year behind it ( a modest $ 116,000 on revenue of $ 2.6 million in 1979 ) and no product of its own on the market .",genentech,had,had,genentech,"at the time , had genentech only one profitable year behind it ( a modest $ 116,000 on revenue of $ 2.6 million in 1979 ) and no product of its own on the market ."
"unocal said the venture would enable it to recover more of its refining and marketing investment and prepare for expected growth in exploration , production , chemicals and other areas .",unocal,said,said enable,unocal venture,"said unocal would enable the venture it to recover more of its refining and marketing investment and prepare for expected growth in exploration , production , chemicals and other areas ."
"it said the venture , expected to take control of the facilities dec. 1 , would also serve another 3,300 independent unocal gasoline stations .",it,said,said serve,it venture,"said it would also serve the venture , expected to take control of the facilities dec. 1 , another 3,300 independent unocal gasoline stations ."
"sales amounted to 1.011 trillion yen , climbing 29 % from 787.02 billion yen .",sales,amounted,amounted,sales,"amounted sales climbing 29 % from 787.02 billion yen to 1.011 trillion yen , ."
"encouraged by the brisk performance , mitsubishi plans to raise its per-share dividend to 3.50 yen from three yen .",mitsubishi,plans,plans,mitsubishi,"encouraged by the brisk performance , plans mitsubishi to raise its per-share dividend to 3.50 yen from three yen ."
"republicans would try to attach a capital-gains provision to that legislation , hoping the political popularity of its other two parts would dissuade democrats from blocking it .",republicans,try,try dissuade,republicans popularity,"would try republicans to attach a capital-gains provision to that legislation hoping would dissuade the political popularity of its other two parts democrats from blocking it , ."
democrats want to avoid having to make that choice by making the capital-gains tax cut an individual bill .,democrats,want,want,democrats,want democrats to avoid having to make that choice by making the capital-gains tax cut an individual bill .
"trading was moderate , with 176,100,000 shares changing hands on the new york stock exchange .",trading,was,was changing,trading shares,"was trading moderate , with changing 176,100,000 shares hands on the new york stock exchange ."
traders said the buy programs came from very large institutional accounts that were also active in the stock-index futures markets .,traders,said,said came,traders programs,said traders came the buy programs from very large institutional accounts that were also active in the stock-index futures markets .
"with stocks having been battered lately because of the collapse of takeover offers for ual , the parent company of united airlines , and amr , the parent of american airlines , analysts viewed the proposal as a psychological lift for the market .",analysts,viewed,viewed battered,analysts stocks,"with having been battered lately stocks because of the collapse of takeover offers for ual , the parent company of united airlines , and amr , the parent of american airlines , viewed analysts the proposal as a psychological lift for the market ."
"georgia-pacific fell 2 1/2 to 50 7/8 , but most paper and forest-products stocks firmed as market players speculated about other potential industry takeover targets .",georgia-pacific,fell,fell speculated firmed,georgia-pacific players paper,"fell georgia-pacific 2 1/2 to 50 7/8 , but firmed most paper and forest-products stocks as speculated market players about other potential industry takeover targets ."
"within the paper sector , mead climbed 2 3/8 to 38 3/4 on 1.3 million shares , union camp rose 2 3/4 to 37 3/4 , federal paper board added 1 3/4 to 23 7/8 , bowater gained 1 1/2 to 27 1/2 , stone container rose 1 to 26 1/8 and temple-inland jumped 3 3/4 to 62 1/4 .",mead,climbed,climbed rose rose added jumped gained,mead camp container board temple-inland bowater,"within the paper sector , climbed mead 2 3/8 rose union camp 2 3/4 to 37 3/4 added federal paper board 1 3/4 to 23 7/8 gained bowater 1 1/2 to 27 1/2 to 38 3/4 on 1.3 million shares , , , , rose stone container 1 to 26 1/8 and jumped temple-inland 3 3/4 to 62 1/4 ."
"pfizer gained 1 7/8 to 67 5/8 , schering-plough added 2 1/4 to 75 3/4 , eli lilly rose 1 3/8 to 62 1/8 and upjohn firmed 3/4 to 38 .",pfizer,gained,gained rose added firmed,pfizer lilly schering-plough upjohn,"gained pfizer 1 7/8 added schering-plough 2 1/4 to 75 3/4 to 67 5/8 , , rose eli lilly 1 3/8 to 62 1/8 and firmed upjohn 3/4 to 38 ."
armstrong added 1/8 to 39 1/8 .,armstrong,added,added,armstrong,added armstrong 1/8 to 39 1/8 .
ogden gained 1 1/4 to 32 7/8 .,ogden,gained,gained,ogden,gained ogden 1 1/4 to 32 7/8 .
"volume totaled 11,820,000 shares .",volume,totaled,totaled,volume,"totaled volume 11,820,000 shares ."
"as part of the agreement , cilcorp said it will pay hunter $ 4 million in exchange for agreements not to compete .",cilcorp,said,pay said,it cilcorp,"as part of the agreement , said cilcorp will pay it $ 4 million hunter in exchange for agreements not to compete ."
cilcorp said the businesses to be acquired had revenue of $ 76 million for the year ended march 31 .,cilcorp,said,said had,cilcorp businesses,said cilcorp had the businesses to be acquired revenue of $ 76 million for the year ended march 31 .
revenue soared to $ 101.7 million from $ 39.5 million .,revenue,soared,soared,revenue,soared revenue to $ 101.7 million from $ 39.5 million .
revenue rose 33 % to $ 378.1 million from $ 283.8 million .,revenue,rose,rose,revenue,rose revenue 33 % to $ 378.1 million from $ 283.8 million .
that was when the exchange took a new tack by publishing monthly statistics listing the top 15 program trading firms .,that,was,was took,that exchange,was that when took the exchange a new tack by publishing monthly statistics listing the top 15 program trading firms .
"in stock-index arbitrage , traders buy and sell large amounts of stock with offsetting trades in stock-index futures to profit from fleeting price discrepancies between the two markets .",traders,buy,buy,traders,"in stock-index arbitrage , buy traders large amounts of stock with offsetting trades in stock-index futures and sell to profit from fleeting price discrepancies between the two markets ."
miniscribe reported a negative net worth and hinted it may file for chapter 11 .,miniscribe,reported,reported file,miniscribe it,reported miniscribe a negative net worth and hinted may file it for chapter 11 .
"economists said the report raised speculation that the economic slowdown could turn into a recession , which would pave the way for the federal reserve to lower interest rates .",economists,said,said turn raised,economists slowdown report,"said economists raised the report speculation that could turn the economic slowdown which would pave the way for to lower the federal reserve interest rates into a recession , ."
"in october 1979 , just days before the federal reserve raised interest rates , ibm offered $ 1 billion in debt securities .",ibm,offered,offered raised,ibm reserve,"in october 1979 , just days before raised the federal reserve interest rates , offered ibm $ 1 billion in debt securities ."
others said ibm might increase the size of the offering to as much as $ 1 billion if investor demand is strong .,others,said,said is increase,others demand ibm,said others might increase ibm the size of the offering to as much as $ 1 billion if is investor demand strong .
"after fees and repayment of debt , avery is left with about $ 24 million in cash and securities from the uniroyal sale .",avery,left,left,avery,"after fees and repayment of debt , is left avery with about $ 24 million in cash and securities from the uniroyal sale ."
"uniroyal has 2,600 employees and facilities in the u.s. , canada , brazil , italy and taiwan .",uniroyal,has,has,uniroyal,"has uniroyal 2,600 employees and facilities in the u.s. , canada , brazil , italy and taiwan ."
"for at least the next six months , however , avery will continue to pay $ 200,000 a month for management services to a company controlled by messrs. peltz and may , according to the proxy material .",avery,continue,continue,avery,"for at least the next six months , , however will continue avery to pay $ 200,000 a month for management services to a company controlled by messrs. peltz and may , according to the proxy material ."
clarcor said it is inviting proposals from other prospective purchasers of the unit .,clarcor,said,said inviting,clarcor it,said clarcor is inviting it proposals from other prospective purchasers of the unit .
"hiroshima last week held an auction to pick the contractor , expecting to pay about 11 million yen for the project .",hiroshima,held,held,hiroshima,"last week held hiroshima an auction expecting to pay about 11 million yen for the project to pick the contractor , ."
they said they wanted to wait for the outcome of any government investigation before deciding what to do .,they,said,said wanted,they they,said they wanted they to wait for the outcome of any government investigation before deciding what to do .
"if gold stocks and utilities continue to lead , it may signal that the market is in for rough times .",it,signal,continue signal is,stocks it market,"if continue gold stocks and utilities to lead , may signal it that is the market in for rough times ."
"among utilities , drexel currently favors entergy corp. and general public utilities corp .",drexel,favors,favors,drexel,"among utilities , currently favors drexel entergy corp. and general public utilities corp ."
"as for gold , she notes that it usually rises when the dollar is weak , as it has been lately .",she,notes,rises been is notes,it it dollar she,"as for gold , notes she that usually rises it when is the dollar weak , as has been lately it ."
"among gold stocks , drexel likes battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co .",drexel,likes,likes,drexel,"among gold stocks , likes drexel battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co ."
crises larger and more dangerous to the quality of life than they were 10 years ago .,they,were,were,they,crises larger and more dangerous to the quality of life than were 10 years ago they .
