original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"on days when prices are tumbling , they must be willing to buy shares from sellers when no one else will .",prices,tumbling,tumbling,prices,"on days prices when are tumbling , they must be willing to buy shares from sellers when no one else will ."
"but , he observes , while makers suffer losses when program trading drags the market down , they also make money when program trading pushes the prices higher .",they,make,pushes observes make drags suffer,trading he they trading makers,"but , he observes , while makers suffer losses program trading when drags down the market , they also make money program trading when pushes higher the prices ."
"lin now plans to dole out $ 42 a share in cash , up from the earlier $ 20 amount .",lin,plans,plans,lin,"lin now plans to dole out up from the earlier $ 20 amount $ 42 a share in cash , ."
intel eased 1/8 to 31 7/8 .,intel,eased,eased,intel,intel eased 1/8 to 31 7/8 .
intel told analysts that the company will resume shipments of the chips within two to three weeks .,intel,told,told resume,intel company,intel told analysts that the company will resume shipments of the chips within two to three weeks .
"kirschner earned $ 376,000 on revenue of $ 14.5 million in the 1988 quarter .",kirschner,earned,earned,kirschner,"kirschner earned $ 376,000 on revenue of $ 14.5 million in the 1988 quarter ."
"it showed some early resilience after central bank support firmed sterling , but the weight of wall street late in london trading , and signs of further weakness in the british pound , proved a hefty load to bear .",it,showed,showed proved firmed,it weight support,"it showed some early resilience after central bank support firmed sterling , but the weight of wall street late in london trading , and signs of further weakness in the british pound , proved a hefty load to bear ."
"dealers said the turnover , largely confined to the 100-share index stocks , partly reflected the flurry of activity typical at the close of a two-week trading account and the start of a new account .",dealers,said,said reflected,dealers turnover,"dealers said the turnover , largely confined to the 100-share index stocks , partly reflected the flurry of activity typical at the close of a two-week trading account and the start of a new account ."
dealers said the multinational oil company was pressured by recent brokerage recommendations urging investors to switch into shell trading & transport .,dealers,said,said,dealers,dealers said the multinational oil company was pressured by recent brokerage recommendations urging investors to switch into shell trading & transport .
shell eased 1 to 416 on turnover of 4.8 million shares .,shell,eased,eased,shell,shell eased 1 to 416 on turnover of 4.8 million shares .
"in tokyo , stocks closed lower but above intraday lows in active trading .",stocks,closed,closed,stocks,"in tokyo , stocks closed lower but above intraday lows in active trading ."
dealers placed heavy buy orders in the morning to start the first trading day for november transactions .,dealers,placed,placed,dealers,dealers placed heavy buy orders in the morning to start the first trading day for november transactions .
"traders said the continued turbulence in other markets , coupled with the drop in london following the lawson resignation , were responsible .",traders,said,said were,traders turbulence,"traders said the continued turbulence in other markets , coupled with the drop in london following the lawson resignation , were responsible ."
they said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .,they,said,said contributing chosen,they fact traders,they said the fact that many professional traders had chosen to square ahead of the weekend positions contributing was to the downward drift .
traders said the market remains extremely nervous because of the wild swings seen on the new york stock exchange last week .,traders,said,said remains,traders market,traders said the market remains extremely nervous because of the wild swings seen on the new york stock exchange last week .
ortega cited renewed attacks by the u.s.backed rebels .,ortega,cited,cited,ortega,ortega cited renewed attacks by the u.s.backed rebels .
lawmakers must decide next month whether the contras will get so-called humanitarian aid under a bipartisan agreement reached in march .,lawmakers,decide,decide get,lawmakers contras,lawmakers must decide whether the contras will get so-called humanitarian aid under a bipartisan agreement reached in march next month .
police detained more than 350 people .,police,detained,detained,police,police detained more than 350 people .
congress sent to bush an $ 8.5 billion military construction bill that cuts spending for new installations by 16 % .,congress,sent,sent,congress,congress sent an $ 8.5 billion military construction bill that cuts spending for new installations by 16 % to bush .
"before adjustment for inflation , the association said , orders were up a nominal 5 % .",orders,were,were said,orders association,"before adjustment for inflation , the association said , orders were up a nominal 5 % ."
"in the third quarter , orders rose a real 5 % and a nominal 9 % .",orders,rose,rose,orders,"in the third quarter , orders rose a real 5 % and a nominal 9 % ."
it now holds the no. 3 position at u.s. department-store cosmetic counters .,it,holds,holds,it,it now holds the no. 3 position at u.s. department-store cosmetic counters .
p&g already has shown it can meld some traditional packaged-goods techniques with the image-making of the cosmetics trade in the mass-market end of the business .,p&g,shown,shown meld,p&g it,p&g already has shown it can meld some traditional packaged-goods techniques with the image-making of the cosmetics trade in the mass-market end of the business .
"consider oil of olay , which p&g acquired as part of richardson-vicks international in 1985 .",p&g,acquired,acquired,p&g,"consider oil of olay , which p&g acquired as part of richardson-vicks international in 1985 ."
p&g set out to reposition the brand by broadening the product line to include facial cleansers and moisturizers for sensitive skin .,p&g,set,set,p&g,p&g set out to reposition the brand by broadening the product line to include facial cleansers and moisturizers for sensitive skin .
unilever already has experienced some disappointment .,unilever,experienced,experienced,unilever,unilever already has experienced some disappointment .
congress never fully trusted former cia chief william casey and national security adviser john poindexter to honor the ban .,congress,trusted,trusted,congress,congress never fully trusted former cia chief william casey and national security adviser john poindexter to honor the ban .
and they continue anonymously attacking cia director william webster for being too accommodating to the committee .,they,continue,continue,they,and they continue anonymously attacking cia director william webster for being too accommodating to the committee .
contel is a $ 6 billion telephone and electronics company .,contel,is,is,contel,contel is a $ 6 billion telephone and electronics company .
"pressure has been building on the big board in the past two weeks to do something about market volatility , which many investors say is caused by program trading .",pressure,building,building say,pressure investors,"pressure has been building to do something about market volatility , which many investors say is caused by program trading on the big board in the past two weeks ."
"investors have complained for some time about program trading , particularly index arbitrage , to little avail .",investors,complained,complained,investors,"investors have complained for some time about program trading , particularly index arbitrage , to little avail ."
it was just those kinds of ultimatums that last week succeeded in turning up the heat in the debate .,it,was,was,it,it was just those kinds of ultimatums last week that succeeded in turning up the heat in the debate .
that may be the last thing she needs .,she,needs,needs,she,that may be the last thing she needs .
"it sounds like the work of a decade , but the deadline is late 1991 , when mrs. thatcher is expected to call another national election .",it,sounds,sounds is expected,it deadline thatcher,"it sounds like the work of a decade , but the deadline is late 1991 , mrs. thatcher when is expected to call another national election ."
"she could end up seeking a fourth term in an economy sick with inflation , high interest rates and a heavy trade deficit .",she,end,end,she,"she could end up seeking a fourth term in an economy sick with inflation , high interest rates and a heavy trade deficit ."
"though mrs. thatcher has pulled through other crises , supporters wonder if her steely , autocratic ways are the right formula today .",supporters,wonder,are wonder pulled,ways supporters thatcher,"though mrs. thatcher has pulled through other crises , supporters wonder if her steely , autocratic ways are the right formula today ."
analysts expect further jitters this week .,analysts,expect,expect,analysts,analysts expect further jitters this week .
that could shove a weak economy into recession .,that,shove,shove,that,that could shove a weak economy into recession .
"economists have been anticipating a slump for months , but they now say it will be deeper and longer than they had thought .",economists,anticipating,anticipating say thought,economists they they,"economists have been anticipating a slump for months , but they now say it will be deeper and longer than they had thought ."
that would leave mrs. thatcher little room for maneuver .,that,leave,leave,that,that would leave little room for maneuver mrs. thatcher .
"for the tories to win the next election , voters will need to sense economic improvement for about a year beforehand .",voters,need,need win,voters tories,"for the tories to win the next election , voters will need to sense economic improvement for about a year beforehand ."
"it has sent mixed signals about its willingness to take part in the exchange-rate mechanism of the european monetary system , which links the major ec currencies .",it,sent,sent links,it mechanism,"it has sent mixed signals about its willingness in the exchange-rate mechanism of the european monetary system , which links the major ec currencies to take part ."
"that produced little reaction from his boss , reinforcing speculation the government would use its two conditions as a pretext for avoiding full ems membership .",that,produced,produced use,that government,"that produced little reaction from his boss , reinforcing speculation the government would use its two conditions as a pretext for avoiding full ems membership ."
he succeeds the retiring james w. wilcock .,he,succeeds,succeeds,he,he succeeds the retiring james w. wilcock .
wives may not benefit when men do chores,wives,benefit,benefit do,wives men,wives may not benefit men when do chores
"when husbands take on more housework , they tend to substitute for chores done by the kids rather than by the wife .",they,tend,tend take,they husbands,"husbands when take on more housework , they tend to substitute for chores done by the kids rather than by the wife ."
only for yardwork and home maintenance did women do less than half .,women,do,do,women,only for yardwork and home maintenance women did do less than half .
"in these families , husbands took on 80 % more chores than in couples with only grammar school education .",husbands,took,took,husbands,"in these families , husbands took on 80 % more chores than in couples with only grammar school education ."
"( another one-third are already on medicaid when they enter the nursing homes , a considerably higher proportion than the analysts anticipated . )",they,enter,enter are anticipated,they one-third analysts,"( another one-third are already on medicaid they when enter the nursing homes , a considerably higher proportion than the analysts anticipated . )"
they were also as liberal or more liberal than any other age group in the 1986 through 1989 surveys .,they,were,were,they,they were also as liberal or more liberal than any other age group in the 1986 through 1989 surveys .
that compares with 58 % of the similar age group in the 1980 through 1982 surveys and 55 % in the 1972 through 1975 surveys .,that,compares,compares,that,that compares with 58 % of the similar age group in the 1980 through 1982 surveys and 55 % in the 1972 through 1975 surveys .
"it estimates the time between college graduation and the awarding of a ph. d. has lengthened by 30 % over the past 20 years , with the average gap now ranging from about 7.4 years in the physical sciences to 16.2 years in education .",it,estimates,estimates ranging lengthened,it gap time,"it estimates the time between college graduation and the awarding of a ph. d. has lengthened by 30 % over the past 20 years , with the average gap now ranging from about 7.4 years in the physical sciences to 16.2 years in education ."
"and indeed , as he later reported , that was the import of the meeting .",that,was,was reported,that he,"and indeed , as he later reported , that was the import of the meeting ."
"when mr. korotich took it over in 1986 , it sold 250,000 copies ; today it sells 3.4 million .",it,sold,sells sold took,it it korotich,"mr. korotich when took over it in 1986 , it sold 250,000 copies ; today it sells 3.4 million ."
"prevented by the communist party from getting on its slate of nominees for the new supreme soviet , he stood as an independent candidate for congress from his native ukraine and won with 84 % of the vote .",he,stood,stood,he,"prevented by the communist party from getting on its slate of nominees for the new supreme soviet , he stood as an independent candidate for congress from his native ukraine and won with 84 % of the vote ."
"the same evening that he was summoned for a warning from the party , he was cheered by thousands of his supporters at a rally of what can only be called the korotich party .",he,cheered,cheered summoned,he he,"the same evening he was summoned that for a warning from the party , he was cheered by thousands of his supporters at a rally of what can only be called the korotich party ."
it is an admirable public relations program initiated by a single political leader during a four-year blink of history .,it,is,is,it,it is an admirable public relations program initiated by a single political leader during a four-year blink of history .
it is the line beyond which the press can report not only on the bankruptcy of factories but on the failures of even admirable leaders .,it,is,is report,it press,it is the line beyond which the press can report not only on the bankruptcy of factories but on the failures of even admirable leaders .
they claimed that the fed would first give a green light to the economy by making credit readily available and then turn on the red and bring growth to a screeching halt .,they,claimed,claimed give,they fed,they claimed that the fed would first give a green light to the economy by making credit readily available and then turn on the red and bring growth to a screeching halt .
"he fusses endlessly over economic statistics , dissecting them in dozens of ways , probing for hours in search of potential problems .",he,fusses,fusses,he,"he fusses endlessly dissecting them in dozens of ways probing for hours in search of potential problems over economic statistics , , ."
"after thoroughly digesting reams of information , he often concludes that more data are needed , and when he finally decides to act , his movements sometimes seem excrutiatingly small .",he,concludes,concludes seem decides needed,he movements he data,"after thoroughly digesting reams of information , he often concludes that more data are needed , and he when finally decides to act , his movements sometimes seem excrutiatingly small ."
"but he refused , claiming that he wanted to see what happened monday morning before making any public statement .",he,refused,refused wanted,he he,"but he refused claiming that he wanted to see what happened monday morning before making any public statement , ."
"but if the fed eases too soon , mr. greenspan fears , prices may begin to accelerate again next year .",prices,begin,fears eases begin,greenspan fed prices,"but if the fed eases too soon , mr. greenspan fears , prices may begin to accelerate again next year ."
"eci environmental inc. , initial offering of 1.1 million shares , of which eci will sell 990,000 and co-founders will sell 110,000 shares , via oppenheimer & co .",eci,sell,sell sell,co-founders eci,"eci environmental inc. , initial offering of 1.1 million shares , of which eci will sell 990,000 and co-founders will sell 110,000 shares , via oppenheimer & co ."
"but even on the federal bench , specialization is creeping in , and it has become a subject of sharp controversy on the newest federal appeals court .",specialization,creeping,creeping become,specialization it,"but on the federal bench , specialization even is creeping in , and it has become a subject of sharp controversy on the newest federal appeals court ."
"and that means 42-year-old michael carpenter , president and chief executive since january , will for the first time take complete control of kidder and try to make good on some grandiose plans .",that,means,means take,that carpenter,"and that means will for the first time 42-year-old michael carpenter , president and chief executive since january , take complete control of kidder and try to make good on some grandiose plans ."
"through the first nine months of the year , kidder ranks a distant 10th among underwriters of u.s. stocks and bonds , with a 2.8 % market share , up slightly from 2.5 % in the year-earlier period , according to securities data co .",kidder,ranks,ranks,kidder,"through the first nine months of the year , kidder ranks a distant 10th among underwriters of u.s. stocks and bonds , with a 2.8 % market share , up slightly from 2.5 % in the year-earlier period , according to securities data co ."
"in 1988 , kidder eked out a $ 46 million profit , mainly because of severe cost cutting .",kidder,eked,eked,kidder,"in 1988 , kidder eked out a $ 46 million profit , mainly because of severe cost cutting ."
"in fact , kidder is a minor player in just about every business it does except computer-driven program trading ; in that controversial business , only morgan stanley & co. rivals kidder .",kidder,is,is rivals does,kidder stanley it,"in fact , kidder is a minor player in just about every business it does except computer-driven program trading ; in that controversial business , only morgan stanley & co. rivals kidder ."
"to answer the brokerage question , kidder , in typical fashion , completed a task-force study .",kidder,completed,completed,kidder,"to answer the brokerage question , , in typical fashion , kidder completed a task-force study ."
"the result : kidder will focus on rich individual investors and small companies , much closer to the clientele of goldman , sachs & co. than a serve-the-world firm like merrill lynch or shearson lehman hutton inc .",kidder,focus,focus,kidder,"the result : kidder will focus on rich individual investors and small companies , much closer to the clientele of goldman , sachs & co. than a serve-the-world firm like merrill lynch or shearson lehman hutton inc ."
these are the raw materials used in making plastics .,these,are,are,these,these are the raw materials used in making plastics .
franklin is a closed-end management investment company .,franklin,is,is,franklin,franklin is a closed-end management investment company .
he wants it now .,he,wants,wants,he,he wants now it .
"although that may sound like an arcane maneuver of little interest outside washington , it would set off a political earthquake .",it,set,set sound,it that,"although that may sound like an arcane maneuver of little interest outside washington , it would set off a political earthquake ."
they prefer to put off the line-item veto until at least next year .,they,prefer,prefer,they,they prefer to put off the line-item veto until at least next year .
they maintain that a president needs the ability to surgically remove pork-barrel spending projects that are attached to big omnibus spending bills .,they,maintain,maintain needs,they president,they maintain that a president needs the ability to surgically remove pork-barrel spending projects that are attached to big omnibus spending bills .
conservatives note that 43 governors have the line-item veto to use on state budgets .,conservatives,note,note have,conservatives governors,conservatives note that 43 governors have the line-item veto to use on state budgets .
"he notes that , as a lawmaker from the san francisco area , he fights each year to preserve federal funds for the bay area rapid transit system .",he,notes,notes fights,he he,"he notes that , as a lawmaker from the san francisco area , he fights to preserve federal funds for the bay area rapid transit system each year ."
proponents maintain that a president would choose to use a line-item veto more judiciously than that .,proponents,maintain,maintain choose,proponents president,proponents maintain that a president would choose to use more judiciously than that a line-item veto .
governors have found that they have to use the device sparingly to maintain political comity .,governors,found,found have,governors they,governors have found that they have to use sparingly the device to maintain political comity .
and now kellogg is indefinitely suspending work on what was to be a $ 1 billion cereal plant .,kellogg,suspending,suspending,kellogg,and kellogg now is indefinitely suspending work on what was to be a $ 1 billion cereal plant .
"kellogg is based in battle creek , mich. , a city that calls itself the breakfast capital of the world .",kellogg,based,based calls,kellogg city,"kellogg is based in battle creek , mich. , a city that calls itself the breakfast capital of the world ."
kellogg indicated that it has room to grow without adding facilities .,kellogg,indicated,indicated has,kellogg it,kellogg indicated that it has room to grow without adding facilities .
subcontractors said they were told that equipment orders would be delayed .,subcontractors,said,said delayed told,subcontractors orders they,subcontractors said they were told that equipment orders would be delayed .
"until recently , kellogg had been telling its sales force and wall street that by 1992 it intended to achieve a 50 % share of market , measured in dollar volume .",kellogg,telling,intended telling,it kellogg,"until recently , kellogg had been telling its sales force and wall street that by 1992 it intended to achieve a 50 % share of market , measured in dollar volume ."
"as expected , kellogg reported lower third-quarter earnings .",kellogg,reported,reported,kellogg,"as expected , kellogg reported lower third-quarter earnings ."
"net fell 16 % to $ 123.1 million , or $ 1.02 a share , from $ 145.7 million , or $ 1.18 a share .",net,fell,fell,net,"net fell 16 % to $ 123.1 million , or $ 1.02 a share , from $ 145.7 million , or $ 1.18 a share ."
sales rose 4.8 % to $ 1.20 billion from $ 1.14 billion .,sales,rose,rose,sales,sales rose 4.8 % to $ 1.20 billion from $ 1.14 billion .
"imports rose 11 % to 18.443 trillion lire in september from a year earlier , while exports rose 17 % to 16.436 trillion lire .",imports,rose,rose rose,imports exports,"imports rose 11 % to 18.443 trillion lire in september from a year earlier , while exports rose 17 % to 16.436 trillion lire ."
"in the nine months , imports rose 20 % to 155.039 trillion lire , while exports grew 18 % to 140.106 trillion lire .",imports,rose,grew rose,exports imports,"in the nine months , imports rose 20 % to 155.039 trillion lire , while exports grew 18 % to 140.106 trillion lire ."
"catching up with commercial competitors in retail banking and financial services , they argue , will be difficult , particularly if market conditions turn sour .",they,argue,argue turn,they conditions,"catching up with commercial competitors in retail banking and financial services , they argue , will be difficult , if market conditions particularly turn sour ."
"though spain has an excess of banks , analysts say the country still has one of the most profitable markets in europe , which will aid banco exterior with the tough tasks it faces ahead .",analysts,say,say has has faces,analysts spain country it,"though spain has an excess of banks , analysts say the country still has one of the most profitable markets in europe , which will aid banco exterior with the tough tasks it faces ahead ."
the late start may be a handicap for the bank as spain continues to open up its market to foreign competition .,spain,continues,continues,spain,the late start may be a handicap for the bank as spain continues to open up its market to foreign competition .
he intends to add to the litigation staff .,he,intends,intends,he,he intends to add to the litigation staff .
"in 1987 , prosecutors filed against 35 defendants for every 100,000 adults .",prosecutors,filed,filed,prosecutors,"in 1987 , prosecutors filed against 35 defendants for every 100,000 adults ."
another finding from the study : prosecutors set significantly different priorities .,prosecutors,set,set,prosecutors,another finding from the study : prosecutors set significantly different priorities .
ge is defending itself against government criminal charges of fraud and false claims in connection with a logistics-computer contract for the army .,ge,defending,defending,ge,ge is defending itself against government criminal charges of fraud and false claims in connection with a logistics-computer contract for the army .
and prosecutors declined to comment .,prosecutors,declined,declined,prosecutors,and prosecutors declined to comment .
"on the morning of the crash , he had been put on notice that an audit committee was recommending his dismissal because of invoicing irregularities in a company audit .",he,put,put recommending,he committee,"on the morning of the crash , he had been put on notice that an audit committee was recommending his dismissal because of invoicing irregularities in a company audit ."
"investigators have been trying to determine whether the crash was an accident , sabotage or suicide .",investigators,trying,was trying,crash investigators,"investigators have been trying to determine whether the crash was an accident , sabotage or suicide ."
it was down a little .,it,was,was,it,it was down a little .
friday brings the final count on october auto sales .,friday,brings,brings,friday,friday brings the final count on october auto sales .
"economists said greatly increased consumer optimism , a larger money supply and higher stock prices helped lift the index .",economists,said,said helped,economists optimism,"economists said greatly increased consumer optimism , a larger money supply and higher stock prices helped lift the index ."
he noted that higher gasoline prices will help buoy the october totals .,he,noted,noted help,he prices,he noted that higher gasoline prices will help buoy the october totals .
most say they plan to spend more on factory equipment in 1990 than in 1989 .,they,plan,plan,they,most say they plan to spend more on factory equipment in 1990 than in 1989 .
"orders last month for metal-forming presses and other machinery to form metal with pressure surged to $ 110.1 million , a 78 % rise from $ 61.7 million a year earlier and a 55 % gain from $ 70.9 million in august .",orders,surged,surged,orders,"last month for metal-forming presses and other machinery to form metal with pressure orders surged to $ 110.1 million , a 78 % rise from $ 61.7 million a year earlier and a 55 % gain from $ 70.9 million in august ."
"shipments have run well ahead of 1988 all year , as machine tool builders produce against relatively good backlogs .",shipments,run,run produce,shipments builders,"shipments have run well ahead of 1988 all year , as machine tool builders produce against relatively good backlogs ."
"that was up 2.8 % from a year earlier , even though orders for the first nine months of 1989 were down 19 % from the comparable 1988 period .",that,was,was were,that orders,"that was up 2.8 % from a year earlier , though orders for the first nine months of 1989 even were down 19 % from the comparable 1988 period ."
"in addition , once money is raised , investors usually have no way of knowing how it is spent .",investors,have,have spent raised,investors it money,"in addition , money once is raised , investors usually have no way of knowing it how is spent ."
"as a result , industry operated out of small , expensive , highly inefficient industrial units .",industry,operated,operated,industry,"as a result , industry operated out of small , expensive , highly inefficient industrial units ."
"when mr. gandhi came to power , he ushered in new rules for business .",he,ushered,ushered came,he gandhi,"mr. gandhi when came to power , he ushered in new rules for business ."
he said industry should build plants on the same scale as those outside india and benefit from economies of scale .,he,said,said build,he industry,he said industry should build plants on the same scale as those outside india and benefit from economies of scale .
"if the output was too great for the domestic market , he said , companies should export .",companies,export,export was said,companies output he,"if the output was too great for the domestic market , he said , companies should export ."
"( reliance floated a $ 357 million petrochemical company in 1988 that was , at the time , the largest public issue in indian history . )",reliance,floated,floated,reliance,"( reliance floated a $ 357 million petrochemical company in 1988 that was , at the time , the largest public issue in indian history ) ."
"it says that despite loose regulation of the market itself , its longstanding regulation of industry will prevent such crashes .",it,says,says prevent,it regulation,"it says that despite loose regulation of the market itself , its longstanding regulation of industry will prevent such crashes ."
"under the accord , finnair agreed to coordinate flights , marketing and other functions with sas , the 50%-state-owned airline of denmark , norway and sweden .",finnair,agreed,agreed,finnair,"under the accord , finnair agreed to coordinate flights , marketing and other functions with sas , the 50%-state-owned airline of denmark , norway and sweden ."
"officials hinted , however , that sas would take a stake of at least 6 % in finnair , valued at about $ 40 million at current market prices .",officials,hinted,hinted take,officials sas,"officials hinted however that sas would take a stake of at least 6 % in finnair , valued at about $ 40 million at current market prices , , ."
gm confirmed friday that it received permission late thursday from u.s. antitrust regulators to increase its jaguar holdings past the $ 15 million level .,gm,confirmed,confirmed received,gm it,gm confirmed that it received permission late thursday from u.s. antitrust regulators to increase its jaguar holdings past the $ 15 million level friday .
"ford got a similar go-ahead earlier in october , and on friday , jaguar announced that the no. 2 u.s. auto maker had raised its stake to 13.2 % , or 24.2 million shares , from 12.4 % earlier in the week .",ford,got,got announced raised,ford jaguar maker,"ford got earlier in october a similar go-ahead , and on friday , jaguar announced that the no. 2 u.s. auto maker had raised its stake to 13.2 % , or 24.2 million shares , from 12.4 % earlier in the week ."
"analysts expect that the two u.s. auto giants will move quickly to buy up 15 % stakes in jaguar , setting up a potential bidding war for the prestigious jaguar brand .",analysts,expect,expect move,analysts giants,"analysts expect that the two u.s. auto giants will move quickly to buy up 15 % stakes in jaguar setting up a potential bidding war for the prestigious jaguar brand , ."
i got my feet on the floor .,i,got,got,i,i got my feet on the floor .
he listens impassively .,he,listens,listens,he,he listens impassively .
abbie lies back and leaves the frame empty .,abbie,lies,lies,abbie,abbie lies back and leaves the frame empty .
it is the new journalism come to television .,it,is,is come,it journalism,it is the new journalism come to television .
broadcasters have a healthy appreciation of the role entertainment values play in captivating an audience .,broadcasters,have,have play,broadcasters values,broadcasters have a healthy appreciation of the role entertainment values play in captivating an audience .
it has depicted the bombing of pan am flight 103 over the scottish town of lockerbie .,it,depicted,depicted,it,it has depicted the bombing of pan am flight 103 over the scottish town of lockerbie .
"on oct. 21 , it did a rendition of the kidnapping and imprisonment of associated press correspondent terry anderson , who was abducted in march 1985 and is believed to be held in lebanon .",it,did,did,it,"on oct. 21 , it did a rendition of the kidnapping and imprisonment of associated press correspondent terry anderson , who was abducted in march 1985 and is believed to be held in lebanon ."
nowhere have eyes been opened wider than at cbs news .,eyes,opened,opened,eyes,eyes nowhere have been opened wider than at cbs news .
"it is combing the town of 10,000 for about 200 extras .",it,combing,combing,it,"it is combing the town of 10,000 for about 200 extras ."
they should never be on .,they,be,be,they,they should never be on .
"that includes his companion of 15 years , johanna lawrenson , as well as his former wife , anita .",that,includes,includes,that,"that includes his companion of 15 years , johanna lawrenson , as well as his former wife , anita ."
"last year , dentsu started hdm , a joint network with u.s. ad agency young & rubicam and eurocom of france .",dentsu,started,started,dentsu,"last year , dentsu started hdm , a joint network with u.s. ad agency young & rubicam and eurocom of france ."
"dentsu has u.s. subsidiaries , but they keep low profiles .",dentsu,has,has keep,dentsu they,"dentsu has u.s. subsidiaries , but they keep low profiles ."
"though dentsu says it has no concrete acquisition plans or deadlines , it is laying the groundwork for international growth .",it,laying,says has laying,dentsu it it,"though dentsu says it has no concrete acquisition plans or deadlines , it is laying the groundwork for international growth ."
it is setting up a special team in charge of international markets and training workers to do business abroad .,it,setting,setting,it,it is setting up a special team in charge of international markets and training workers to do abroad business .
it stopped selling a standard personal computer a while ago .,it,stopped,stopped,it,it stopped a while ago selling a standard personal computer .
sales increased a more modest 4.8 % in the south and 4.4 % in the midwest .,sales,increased,increased,sales,sales increased a more modest 4.8 % in the south and 4.4 % in the midwest .
the christmas quarter is important to retailers because it represents roughly a third of their sales and nearly half of their profits .,it,represents,represents is,it quarter,the christmas quarter is important to retailers because it represents roughly a third of their sales and nearly half of their profits .
"after the explosion , kerr-mcgee temporarily shut down its facility just south of las vegas for a safety inspection .",kerr-mcgee,shut,shut,kerr-mcgee,"after the explosion , kerr-mcgee temporarily shut down its facility just south of las vegas for a safety inspection ."
that prompted kerr-mcgee to consider moving the potentially volatile storage facilities and cross-blending operations away from town .,that,prompted,prompted,that,that prompted kerr-mcgee to consider moving away from town the potentially volatile storage facilities and cross-blending operations .
"kerr-mcgee said it has purchased 3,350 acres from the federal government in clark county and plans to begin construction early next year .",kerr-mcgee,said,said purchased,kerr-mcgee it,"kerr-mcgee said it has purchased 3,350 acres from the federal government in clark county and plans to begin construction early next year ."
"shiseido predicted that sales for the year ending next march 31 will be 318 billion yen , compared with 340.83 billion yen in the year ended nov. 30 , 1988 .",shiseido,predicted,predicted,shiseido,"shiseido predicted that sales for the year ending next march 31 will be 318 billion yen , compared with 340.83 billion yen in the year ended nov. 30 , 1988 ."
it said it expects net to rise to 11 billion yen from 8.22 billion yen .,it,said,said expects,it it,it said it expects net to rise to 11 billion yen from 8.22 billion yen .
"grimm counted 16 transactions valued at $ 1 billion or more in the latest period , twice as many as a year earlier .",grimm,counted,counted,grimm,"grimm counted 16 transactions valued twice as many as a year earlier at $ 1 billion or more in the latest period , ."
nbi also said it has hired prudential-bache securities inc. as its financial adviser and investment banker to help it restructure financially and improve its balance sheet .,nbi,said,said restructure hired,nbi it it,nbi also said it has hired prudential-bache securities inc. as its financial adviser and investment banker to help it restructure financially and improve its balance sheet .
insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses .,insurers,retain,retain underwrite,insurers they,insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses .
"in audio equipment , sales rose 13 % to 44.3 billion yen from 39.19 billion yen .",sales,rose,rose,sales,"in audio equipment , sales rose 13 % to 44.3 billion yen from 39.19 billion yen ."
it said it expects net to rise 45 % to 380 billion yen .,it,said,said expects,it it,it said it expects net to rise 45 % to 380 billion yen .
"at the same time , shareholders approved the adoption of a rights plan and a super-majority voting approval requirement .",shareholders,approved,approved,shareholders,"at the same time , shareholders approved the adoption of a rights plan and a super-majority voting approval requirement ."
"under the rights plan , holders will have one right for each common share held , with each right entitling the purchase of one common share for 100 canadian dollars .",holders,have,entitling have,right holders,"under the rights plan , holders will have one right for each common share held , with each right entitling the purchase of one common share for 100 canadian dollars ."
wilfred closed its massachusetts schools earlier this year .,wilfred,closed,closed,wilfred,wilfred closed its massachusetts schools earlier this year .
"in new york stock exchange composite trading friday , wilfred fell 6.25 cents to 93.75 cents a share .",wilfred,fell,fell,wilfred,"in new york stock exchange composite trading friday , wilfred fell 6.25 cents to 93.75 cents a share ."
"leaseway provides transportation services for manufacturers , distributors and retailers .",leaseway,provides,provides,leaseway,"leaseway provides transportation services for manufacturers , distributors and retailers ."
"leaseway said it has begun discussions with certain institutional debt holders to review the proposed private placement transaction , which would exchange the debt for new subordinated debt instruments and equity securities .",leaseway,said,said begun,leaseway it,"leaseway said it has begun discussions with certain institutional debt holders to review the proposed private placement transaction , which would exchange the debt for new subordinated debt instruments and equity securities ."
"saturday , he amended his remarks to say that he would continue to abide by the cease-fire if the u.s. ends its financial support for the contras .",he,amended,continue amended ends,he he u.s.,"saturday , he amended his remarks to say that he would continue to abide by the cease-fire if the u.s. ends its financial support for the contras ."
he asked that the remaining u.s. humanitarian aid be diverted to disarming and demobilizing the rebels .,he,asked,asked diverted,he aid,he asked that the remaining u.s. humanitarian aid be diverted to disarming the rebels and demobilizing .
he added that the u.s. has cut off aid to some rebel units when it was determined that those units broke the cease-fire .,he,added,determined added broke cut,it he units u.s.,he added that the u.s. has cut off aid to some rebel units it when was determined that those units broke the cease-fire .
he said no discussions currently are taking place between the two companies .,he,said,said taking,he discussions,he said no discussions currently are taking place between the two companies .
"presidio said the properties are generally situated in wyoming , north dakota , texas , oklahoma and louisiana .",presidio,said,said situated,presidio properties,"presidio said the properties are generally situated in wyoming , north dakota , texas , oklahoma and louisiana ."
sales rose 7.4 % to 1.255 trillion yen from 1.168 trillion yen .,sales,rose,rose,sales,sales rose 7.4 % to 1.255 trillion yen from 1.168 trillion yen .
