original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
but they were stripped from the senate bill after staffers estimated penalty revenue would fall by $ 216 million over five years .,they,stripped,stripped fall estimated,they revenue staffers,but they were stripped from the senate bill after penalty revenue would fall by $ 216 million over five years staffers estimated .
states are following suit .,states,following,following,states,suit states are following .
hugo felled vast timberlands .,hugo,felled,felled,hugo,vast timberlands hugo felled .
"that may leave a lot of leeway for u.s. bankruptcy judge burton r. lifland to decide what , if anything , the pilots actually collect .",that,leave,leave decide,that lifland,"a lot of leeway for what , if anything , the pilots actually collect u.s. bankruptcy judge burton r. lifland to decide that may leave ."
"in august , he issued the ruling that let the pilots pursue their back-pay grievance before the arbitrator .",he,issued,issued pursue,he pilots,"in august , the ruling that their back-pay grievance the pilots pursue before the arbitrator let he issued ."
"in a statement to employees , eastern said the company was disappointed by the ruling .",eastern,said,was said,company eastern,"in a statement to employees , the company was disappointed by the ruling eastern said ."
"eastern has disputed the claim , but a federal district court , an appeals court and now the arbitrator have all sided with the pilots .",eastern,disputed,disputed sided,eastern court,"the claim eastern has disputed , but all a federal district court , an appeals court and now the arbitrator have sided with the pilots ."
"he joins nov. 13 , dissolving his consulting firm , canter , achenbaum associates .",he,joins,joins,he,"he joins nov. 13 , his consulting firm , canter , achenbaum associates dissolving ."
"as a consultant , he has given seminars at agencies including ogilvy & mather on how to win new business .",he,given,given,he,"as a consultant , seminars he has given at agencies including ogilvy & mather on new business how to win ."
"he spent most of his career formulating marketing strategies , but became best-known for chipping away at ad agency compensation .",he,spent,spent,he,"most of his career marketing strategies formulating he spent , but best-known for chipping away at ad agency compensation became ."
"he will concentrate on , among others , j.p. morgan and hyundai .",he,concentrate,concentrate,he,"he will concentrate on , among others , j.p. morgan and hyundai ."
clients include miller brewing co. and general motors .,clients,include,include,clients,miller brewing co. and general motors clients include .
revenue increased 20 % to $ 246.6 million from $ 204.8 million .,revenue,increased,increased,revenue,20 % revenue increased to $ 246.6 million from $ 204.8 million .
excerpts follow :,excerpts,follow,follow,excerpts,excerpts follow :
they are already industrialized ... .,they,are,are,they,they are already industrialized ... .
i think the earlier strident notes struck by -lcb- u.s. commerce secretary robert -rcb- mosbacher and -lcb- u.s. trade representative -rcb- carla hills have been more rounded .,i,think,think,i,the earlier strident notes struck by -lcb- u.s. commerce secretary robert -rcb- mosbacher and -lcb- u.s. trade representative -rcb- carla hills have been more rounded i think .
"we are willing to share the political burden of being host to america , an imperial power .",we,are,are,we,"we are willing the political burden of being host to america , an imperial power to share ."
i really do not understand how it is that filipinos feel so passionately involved in this father figure that they want to dispose of and yet they need .,i,understand,feel need understand want is,filipinos they i they it,that so passionately involved in this father figure that to dispose of they want and they yet need filipinos feel it how is i really do not understand .
they lorded it over me .,they,lorded,lorded,they,it they lorded over me .
they did themselves even more good .,they,did,did,they,even more good they did themselves .
scientists caution there is a chance the magnet technique might spark seizures in epileptics .,scientists,caution,is caution spark,chance scientists technique,a chance seizures the magnet technique might spark in epileptics there is scientists caution .
scientists also are exploring memory and perception with the new machines .,scientists,exploring,exploring,scientists,memory and perception scientists also are exploring with the new machines .
"hewlett-packard is a palo alto , calif. , computer maker .",hewlett-packard,is,is,hewlett-packard,"hewlett-packard is a palo alto , calif. , computer maker ."
"they pay interest only for 115 months , with principal payments beginning thereafter .",they,pay,pay,they,"interest they pay only for 115 months , with principal payments beginning thereafter ."
"here in this new center for japanese assembly plants just across the border from san diego , turnover is dizzying , infrastructure shoddy , bureaucracy intense .",turnover,is,is,turnover,"here in this new center for japanese assembly plants just across the border from san diego , turnover is dizzying , infrastructure shoddy , bureaucracy intense ."
"japan ranks as only the fourth largest foreign investor in mexico , with 5 % of the total investments .",japan,ranks,ranks,japan,"japan ranks as only the fourth largest foreign investor in mexico , with 5 % of the total investments ."
that is just 1 % of all the money japan has invested abroad .,that,is,is invested,that japan,that is just 1 % of all the money japan has invested abroad .
he already has finagled a $ 2 billion loan from the japanese government .,he,finagled,finagled,he,a $ 2 billion loan he already has finagled from the japanese government .
but mexico urgently needs more help .,mexico,needs,needs,mexico,but more help mexico urgently needs .
"pressed on the matter , he is more specific .",he,is,is,he,"pressed on the matter , he is more specific ."
"mexico is sending a number of missions to japan looking for a major breakthrough investment in telecommunications , petrochemicals or tourism .",mexico,sending,sending,mexico,"a number of missions mexico is sending to japan looking for a major breakthrough investment in telecommunications , petrochemicals or tourism ."
it is hoped that other japanese would then follow the leader .,it,hoped,hoped follow,it japanese,that the leader other japanese would then follow it is hoped .
it created special 20-year trusts to allow foreigners 100 % ownership in some once-closed industries .,it,created,created,it,special 20-year trusts it created 100 % ownership in some once-closed industries to allow foreigners .
"it also made artful use of semantics , redefining as non-strategic industries some that had been in the national domain .",it,made,made,it,"artful use of semantics it also made , some that had been in the national domain redefining as non-strategic industries ."
"he could develop the beach through a trust , but instead is trying have his grandson become a naturalized mexican so his family gains direct control .",he,develop,gains develop become,family he grandson,"the beach he could develop through a trust , but a naturalized mexican his grandson become have instead is trying so direct control his family gains ."
fed funds is the rate banks charge each other on overnight loans ; the fed influences the rate by adding or draining reserves from the banking system .,banks,charge,charge influences is,banks fed funds,fed funds is the rate each other banks charge on overnight loans ; the rate the fed influences by reserves adding or draining from the banking system .
"and a week later , japan raised its official discount rate by a half point to 3.75 % .",japan,raised,raised,japan,"and a week later , its official discount rate japan raised by a half point to 3.75 % ."
"but , mr. kakita added , once u.s. equities regain some stability , players will move back into dollar-denominated investments , especially treasury bonds , whose value rises when interest rates decline .",players,move,regain decline rises added move,equities rates value kakita players,"but , mr. kakita added , some stability u.s. equities once regain , players will move back into dollar-denominated investments , especially treasury bonds , whose value rises interest rates when decline ."
"he said he expects u.s. interest rates to decline , dragging the dollar down to around 1.80 marks by the end of january after a short-lived dash to 1.87 marks by the end of november .",he,said,expects said,he he,"u.s. interest rates the dollar dragging down to around 1.80 marks by the end of january after a short-lived dash to 1.87 marks by the end of november to decline , he expects he said ."
he said the government will also repeal the 1 % transaction tax on the first-time purchase of stakes in companies .,he,said,repeal said,government he,the 1 % transaction tax on the first-time purchase of stakes in companies the government will also repeal he said .
"the only permanent losers will be the 200,000 or so workers everyone agrees will be priced out of a job at the $ 4.25 rate congress is likely to approve today .",everyone,agrees,is agrees,congress everyone,"the only permanent losers will be the 200,000 or so workers will be priced out of a job at the $ 4.25 rate congress is likely to approve today everyone agrees ."
"chemical said steven edelson resigned recently , but one individual close to the situation said the resignation was forced .",chemical,said,said forced resigned said,individual resignation edelson chemical,"steven edelson resigned recently chemical said , but the resignation was forced one individual close to the situation said ."
"with such a lopsided book of options , traders say , chemical was more vulnerable to erroneous valuation assumptions .",traders,say,say was,traders chemical,"with such a lopsided book of options , traders say , chemical was more vulnerable to erroneous valuation assumptions ."
he joined the firm in 1963 and bought it from the owners the next year .,he,joined,joined,he,the firm he joined in 1963 and it bought from the owners the next year .
"hogs rose $ 3.40 to $ 46.80 a hundredweight in october , while beef cattle slipped 80 cents to $ 67.40 for each hundred pounds and calves dropped 90 cents to $ 90.20 .",hogs,rose,slipped rose dropped,cattle hogs calves,"$ 3.40 hogs rose to $ 46.80 a hundredweight in october , while 80 cents beef cattle slipped to $ 67.40 for each hundred pounds and 90 cents calves dropped to $ 90.20 ."
"soybeans averaged $ 5.28 a bushel , down 42 cents from september ; corn averaged $ 2.20 , down seven cents , and sorghum grain averaged $ 3.61 for each hundred pounds , down 19 cents , according to the department .",soybeans,averaged,averaged averaged averaged,corn soybeans grain,"$ 5.28 a bushel soybeans averaged down 42 cents from september , ; $ 2.20 corn averaged down seven cents , , and $ 3.61 for each hundred pounds sorghum grain averaged down 19 cents , , according to the department ."
"paramount said the gain would be recorded in its fourth quarter , which ended yesterday .",paramount,said,ended recorded said,quarter gain paramount,"the gain in its fourth quarter , which ended yesterday would be recorded paramount said ."
it appears that the only thing congress is learning from the hud story is how to enlarge its control of the honey pot going to special interests .,it,appears,is appears learning,thing it congress,that its control of the honey pot going to special interests how to enlarge the only thing congress is learning from the hud story is it appears .
experience has shown that the most important element in predicting a housing-loan default is the down payment .,experience,shown,shown is,experience element,that the most important element in a housing-loan default predicting is the down payment experience has shown .
we hear that hud secretary jack kemp is toying with going along with some of the cranston-mitchell proposals .,we,hear,hear toying,we kemp,that hud secretary jack kemp is toying with going along with some of the cranston-mitchell proposals we hear .
that sounds like a formula for ensuring that he gets dragged into the next hud tar pit .,that,sounds,sounds dragged,that he,that sounds like a formula for that he gets dragged into the next hud tar pit ensuring .
"of course , self-reform is about the last thing this congress is interested in .",self-reform,is,is is,congress self-reform,"of course , self-reform is about the last thing this congress is interested in ."
"like the s&l mess before it , this is a problem congress should be solving , not ignoring .",this,is,is solving,this congress,"like the s&l mess before it , this is a problem congress should be solving , not ignoring ."
terms were not disclosed .,terms,disclosed,disclosed,terms,terms were not disclosed .
officials proposed a cut in the defense budget this year to 70.9 billion rubles ( us$ 114.3 billion ) from 77.3 billion rubles ( us$ 125 billion ) as well as large cuts in outlays for new factories and equipment .,officials,proposed,proposed,officials,a cut in the defense budget this year to 70.9 billion rubles ( us$ 114.3 billion ) from 77.3 billion rubles ( us$ 125 billion ) as well as large cuts in outlays for new factories and equipment officials proposed .
tass said the final budget and economic plan calls for a sharp increase in the production of consumer goods .,tass,said,said calls,tass budget,the final budget and economic plan calls for a sharp increase in the production of consumer goods tass said .
"at times i sequester my mind when i must think with precision , detached from all other thoughts while trying to reach a decision .",i,sequester,sequester think,i i,"at times my mind detached from all other thoughts while a decision to reach trying i sequester i when must think with precision , ."
revenue gained 13 % to $ 77.3 million from $ 68.5 million .,revenue,gained,gained,revenue,13 % revenue gained to $ 77.3 million from $ 68.5 million .
"agreement on these points is a long way from a specific program , and nobody expects the u.s. to rush toward radical restructuring of the health-care system .",nobody,expects,expects is,nobody agreement,"agreement on these points is a long way from a specific program , and the u.s. to rush toward radical restructuring of the health-care system nobody expects ."
it will feature a cost-containment provision designed to keep expanded benefits from fueling higher care prices .,it,feature,feature,it,a cost-containment provision expanded benefits to keep from higher care prices fueling designed it will feature .
"labor is upset because many companies are using higher employee insurance premiums , deductibles and co-payments to deflect surging medical costs to workers .",labor,is,is using,labor companies,"labor is upset because higher employee insurance premiums , deductibles and co-payments many companies are using surging medical costs to deflect to workers ."
he asserts that government has done an even worse job of controlling its health bill than business .,he,asserts,asserts done,he government,that an even worse job of its health bill controlling than business government has done he asserts .
"congress still is struggling to dismantle the unpopular catastrophic care act of 1988 , which boosted benefits for the elderly and taxed them to pay for the new coverage .",congress,struggling,struggling,congress,"the unpopular catastrophic care act of 1988 , which benefits for the elderly boosted and them taxed to pay for the new coverage to dismantle congress still is struggling ."
it is expected to report next summer .,it,expected,expected,it,to report next summer it is expected .
advocates hope that such standards will improve treatment while limiting unnecessary tests and medical procedures .,advocates,hope,improve hope,standards advocates,that treatment such standards will improve while unnecessary tests and medical procedures limiting advocates hope .
he said the new facility will employ 500 of the existing 600 employees .,he,said,employ said,facility he,500 of the existing 600 employees the new facility will employ he said .
"stelco said it has an option to lease a 350,000-square-foot building in brantford and proposes to spend 24.5 million canadian dollars ( us$ 20.9 million ) on the facility .",stelco,said,has said,it stelco,"an option a 350,000-square-foot building in brantford to lease it has and 24.5 million canadian dollars ( us$ 20.9 million ) to spend on the facility proposes stelco said ."
"terms call for first security to issue about 0.55 share of its stock for each deseret share held , or a total of about 550,000 first security shares .",terms,call,call issue,terms security,"terms call for about 0.55 share of its stock for each deseret share held , or a total of about 550,000 first security shares first security to issue ."
it has about 12.3 million shares outstanding .,it,has,has,it,about 12.3 million shares outstanding it has .
"he added that he had spoken with mr. laidig , whom he referred to as a friend , by telephone monday evening .",he,added,referred spoken added,he he he,"that he had spoken with mr. laidig , whom to he referred as a friend , by telephone monday evening he added ."
it was just the culture of the industry that kept it from happening .,it,was,was,it,it was just the culture of the industry that it kept from happening .
"based on 1988 sales , georgia-pacific ranked third at $ 9.51 billion , behind weyerhaeuser co. at $ 10 billion and international paper co. at $ 9.53 billion .",georgia-pacific,ranked,ranked,georgia-pacific,"based on 1988 sales , georgia-pacific ranked third at $ 9.51 billion , behind weyerhaeuser co. at $ 10 billion and international paper co. at $ 9.53 billion ."
nekoosa ranked 11th with sales of $ 3.59 billion .,nekoosa,ranked,ranked,nekoosa,nekoosa ranked 11th with sales of $ 3.59 billion .
"and georgia-pacific could save money in selling pulp , because the company uses its own sales organization while nekoosa employs higher-cost agents .",georgia-pacific,save,uses save employs,company georgia-pacific nekoosa,"and money georgia-pacific could save in pulp selling , because its own sales organization the company uses while higher-cost agents nekoosa employs ."
"but he said that even under those conditions , the company still would realize a savings of tens of millions of dollars in the first year following a merger .",he,said,realize said,company he,"but that even under those conditions , a savings of tens of millions of dollars the company still would realize in the first year following a merger he said ."
"georgia-pacific owns 349,900 nekoosa shares and would need federal antitrust clearance to buy more than $ 15 million worth .",georgia-pacific,owns,owns,georgia-pacific,"349,900 nekoosa shares georgia-pacific owns and federal antitrust clearance would need more than $ 15 million worth to buy ."
"nekoosa also is being advised by goldman , sachs & co .",nekoosa,advised,advised,nekoosa,"nekoosa also is being advised by goldman , sachs & co ."
"in addition to the usual array of defenses , including a so-called poison pill and a staggered board , nekoosa has another takeover defense : a maine state law barring hostile bidders from merging acquired businesses for five years .",nekoosa,has,has,nekoosa,"in addition to the usual array of defenses , including a so-called poison pill and a staggered board , another takeover defense : a maine state law hostile bidders barring from acquired businesses merging for five years nekoosa has ."
nekoosa is incorporated in maine .,nekoosa,incorporated,incorporated,nekoosa,nekoosa is incorporated in maine .
georgia-pacific has filed a lawsuit in federal court in maine challenging the poison pill and the maine merger law .,georgia-pacific,filed,filed,georgia-pacific,a lawsuit the poison pill and the maine merger law challenging georgia-pacific has filed in federal court in maine .
some predicted that nekoosa will end up being owned by a japanese company .,nekoosa,end,end,nekoosa,that being owned by a japanese company nekoosa will end up some predicted .
"despite the big increases in health-care costs , wages still account for a far greater share of overall labor costs .",wages,account,account,wages,"despite the big increases in health-care costs , wages still account for a far greater share of overall labor costs ."
it also found them rising much more in the northeast than elsewhere .,it,found,found rising,it them,it also found them rising much more in the northeast than elsewhere .
it rose 4.8 % for the 12 months ended in june and 4.7 % in the 12 months ended in september 1988 .,it,rose,rose,it,4.8 % it rose for the 12 months ended in june and 4.7 % in the 12 months ended in september 1988 .
stateswest had proposed acquiring mesa for $ 7 a share and one share of a new series of stateswest 6 % convertible preferred stock it values at $ 3 a share .,stateswest,proposed,values proposed,it stateswest,mesa acquiring for $ 7 a share and one share of a new series of stateswest 6 % convertible preferred stock it values at $ 3 a share stateswest had proposed .
"stateswest serves 10 cities in california , arizona and nevada .",stateswest,serves,serves,stateswest,"10 cities in california , arizona and nevada stateswest serves ."
"mesa flies to 42 cities in new mexico , arizona , wyoming , colorado and texas .",mesa,flies,flies,mesa,"mesa flies to 42 cities in new mexico , arizona , wyoming , colorado and texas ."
analysts said the offer for great northern nekoosa broke the pall that settled over the takeover business for the past three weeks in the wake of the collapsed ual corp . buy-out .,analysts,said,broke said,offer analysts,the pall that settled over the takeover business for the past three weeks in the wake of the collapsed ual corp . buy-out the offer for great northern nekoosa broke analysts said .
that indicates speculators are betting a higher offer is in the wings .,that,indicates,is betting indicates,offer speculators that,a higher offer is in the wings speculators are betting that indicates .
"unless the federal reserve eases interest rates soon to stimulate the economy , profits could remain disappointing .",profits,remain,remain eases,profits reserve,"unless interest rates the federal reserve eases soon the economy to stimulate , disappointing profits could remain ."
revenue rose 21 % to 22.61 billion francs from 18.69 billion francs .,revenue,rose,rose,revenue,21 % revenue rose to 22.61 billion francs from 18.69 billion francs .
"for all of 1988 , bouygues had consolidated profit of 519 million francs , after payments to minority interests , on revenue of 50 billion francs .",bouygues,had,had,bouygues,"for all of 1988 , consolidated profit of 519 million francs bouygues had , after payments to minority interests , on revenue of 50 billion francs ."
"coast earned $ 10.2 million , or 67 cents a share , in the year-ago quarter .",coast,earned,earned,coast,"$ 10.2 million , or 67 cents a share coast earned , in the year-ago quarter ."
"it includes removing $ 242 million in good will from the books , issuing $ 150 million in preferred stock and commencing an exchange offer for $ 52 million in convertible bonds .",it,includes,includes,it,"$ 242 million in good will removing from the books , $ 150 million in preferred stock issuing and an exchange offer for $ 52 million in convertible bonds commencing it includes ."
"these include trying to protect its print advertising by invoking the first amendment , and wooing blacks by portraying itself as a protector of civil rights .",these,include,include,these,"its print advertising to protect by the first amendment invoking trying , and blacks wooing by itself portraying as a protector of civil rights these include ."
microsoft added 2 1/8 to 81 3/4 and oracle systems rose 1 1/2 to 23 1/4 .,microsoft,added,added rose,microsoft systems,2 1/8 microsoft added to 81 3/4 and 1 1/2 oracle systems rose to 23 1/4 .
intel was up 1 3/8 to 33 3/4 .,intel,was,was,intel,intel was up 1 3/8 to 33 3/4 .
"analysts say rallies in the group historically have lifted the market , while weakness in the sector often sank unlisted share prices broadly .",analysts,say,lifted sank say,rallies weakness analysts,"the market rallies in the group historically have lifted , while unlisted share prices weakness in the sector often sank broadly analysts say ."
"he said that investors will scour the october employment report , due out friday , for clues about the direction of the economy and the immediate outlook for interest rates .",he,said,scour said,investors he,"that the october employment report , due out friday , investors will scour for clues about the direction of the economy and the immediate outlook for interest rates he said ."
"jaguar topped the most-active list , as its american depository receipts climbed 1 3/4 to 13 5/8 with more than 6.6 million adrs traded .",jaguar,topped,topped climbed traded,jaguar receipts adrs,"the most-active list jaguar topped , as 1 3/4 its american depository receipts climbed to 13 5/8 with more than 6.6 million adrs traded ."
gen-probe was another active takeover stock .,gen-probe,was,was,gen-probe,gen-probe was another active takeover stock .
"monday , mci announced a $ 27 million multiyear contract with the investment bank stuart-james .",mci,announced,announced,mci,"monday , a $ 27 million multiyear contract with the investment bank stuart-james mci announced ."
"yesterday , it received a $ 15 million , three-year contract from drexel burnham lambert .",it,received,received,it,"yesterday , a $ 15 million , three-year contract it received from drexel burnham lambert ."
"but value , it turns out , is only what a buyer will pay .",value,is,turns is,it value,"but , it turns out , what a buyer will pay value is only ."
that nets out to about $ 17 a share for the company on a private market basis .,that,nets,nets,that,that nets out to about $ 17 a share for the company on a private market basis .
orkem said it eventually would seek to make a public share offering in its u.k. business .,orkem,said,seek said,it orkem,a public share offering in its u.k. business to make it eventually would seek orkem said .
"intelogic was spun off from datapoint four years ago , shortly after mr. edelman took control of datapoint .",intelogic,spun,took spun,edelman intelogic,"intelogic was spun off four years ago from datapoint , after control of datapoint mr. edelman shortly took ."
"marks declared an interim per-share dividend of 1.85 pence , compared with 1.7 pence a year earlier .",marks,declared,declared,marks,"an interim per-share dividend of 1.85 pence marks declared , compared with 1.7 pence a year earlier ."
"in an interview , he said federal regulators eventually declared one of the loans the state regulator cited to be a total loss , and forced lincoln to make an $ 18 million downward adjustment on another .",he,said,declared cited said,regulators regulator he,"in an interview , one of the loans the state regulator cited to be a total loss federal regulators eventually declared , and lincoln an $ 18 million downward adjustment on another to make forced he said ."
it is widely expected that they will .,it,expected,expected,it,that they will it is widely expected .
"ltv confirmed the price-increase plan , saying the move is designed to more accurately reflect the value of products and to put steel on more equal footing with other commodities .",ltv,confirmed,confirmed designed,ltv move,"the price-increase plan ltv confirmed , the value of products to more accurately reflect and steel to put on more equal footing with other commodities the move is designed saying ."
"at the same time , steelmakers are trying to invest more to modernize technology and make themselves more competitive .",steelmakers,trying,trying,steelmakers,"at the same time , more to invest technology to modernize and themselves more competitive make steelmakers are trying ."
but analysts say the company is also trying to prevent further price drops .,analysts,say,trying say,company analysts,but further price drops to prevent the company is also trying analysts say .
"and while customers such as steel service centers are continuing to reduce inventories through the fourth quarter , they eventually will begin stocking up again , he notes .",he,notes,begin notes continuing,they he customers,"and while inventories to reduce customers such as steel service centers are continuing through the fourth quarter , stocking up again they eventually will begin , he notes ."
"steelmakers announced a round of base-price increases last year , but began offering sizable discounts over the summer .",steelmakers,announced,announced,steelmakers,"a round of base-price increases steelmakers announced last year , but sizable discounts offering over the summer began ."
"in fact , ltv was the first steelmaker to publicly boost discounts for buyers of cold rolled sheet steel and hot-dipped galvanized sheet steel .",ltv,was,was,ltv,"in fact , ltv was the first steelmaker discounts for buyers of cold rolled sheet steel and hot-dipped galvanized sheet steel to publicly boost ."
"earlier this year , penney abandoned another home shopping venture , telaction corp. , after investing $ 106 million in it .",penney,abandoned,abandoned,penney,"earlier this year , another home shopping venture , telaction corp. , penney abandoned after $ 106 million investing in it ."
"when boyer met robert swanson , an m.i.t.-trained chemist-turned-entrepreneur in 1976 , they saw dollar signs .",they,saw,met saw,boyer they,"robert swanson , an m.i.t.-trained chemist-turned-entrepreneur boyer when met in 1976 , dollar signs they saw ."
"with $ 500 apiece and an injection of outside capital , they formed genentech inc .",they,formed,formed,they,"with $ 500 apiece and an injection of outside capital , genentech inc they formed ."
"at the time , genentech had only one profitable year behind it ( a modest $ 116,000 on revenue of $ 2.6 million in 1979 ) and no product of its own on the market .",genentech,had,had,genentech,"at the time , only one profitable year behind it ( a modest $ 116,000 on revenue of $ 2.6 million in 1979 ) and no product of its own on the market genentech had ."
"unocal said the venture would enable it to recover more of its refining and marketing investment and prepare for expected growth in exploration , production , chemicals and other areas .",unocal,said,enable said,venture unocal,"it more of its refining and marketing investment to recover and prepare for expected growth in exploration , production , chemicals and other areas the venture would enable unocal said ."
"it said the venture , expected to take control of the facilities dec. 1 , would also serve another 3,300 independent unocal gasoline stations .",it,said,serve said,venture it,"another 3,300 independent unocal gasoline stations the venture , control to take of the facilities dec. 1 expected , would also serve it said ."
"sales amounted to 1.011 trillion yen , climbing 29 % from 787.02 billion yen .",sales,amounted,amounted,sales,"29 % climbing from 787.02 billion yen sales amounted to 1.011 trillion yen , ."
"encouraged by the brisk performance , mitsubishi plans to raise its per-share dividend to 3.50 yen from three yen .",mitsubishi,plans,plans,mitsubishi,"encouraged by the brisk performance , its per-share dividend to raise to 3.50 yen from three yen mitsubishi plans ."
"republicans would try to attach a capital-gains provision to that legislation , hoping the political popularity of its other two parts would dissuade democrats from blocking it .",republicans,try,try dissuade,republicans popularity,"a capital-gains provision to attach to that legislation democrats the political popularity of its other two parts would dissuade from it blocking hoping republicans would try , ."
democrats want to avoid having to make that choice by making the capital-gains tax cut an individual bill .,democrats,want,want,democrats,that choice to make having to avoid by the capital-gains tax cut an individual bill making democrats want .
traders said the buy programs came from very large institutional accounts that were also active in the stock-index futures markets .,traders,said,said came,traders programs,the buy programs came from very large institutional accounts that were also active in the stock-index futures markets traders said .
"with stocks having been battered lately because of the collapse of takeover offers for ual , the parent company of united airlines , and amr , the parent of american airlines , analysts viewed the proposal as a psychological lift for the market .",analysts,viewed,viewed battered,analysts stocks,"with stocks having been battered lately because of the collapse of takeover offers for ual , the parent company of united airlines , and amr , the parent of american airlines , the proposal analysts viewed as a psychological lift for the market ."
"georgia-pacific fell 2 1/2 to 50 7/8 , but most paper and forest-products stocks firmed as market players speculated about other potential industry takeover targets .",georgia-pacific,fell,speculated fell firmed,players georgia-pacific paper,"2 1/2 georgia-pacific fell to 50 7/8 , but most paper and forest-products stocks firmed as market players speculated about other potential industry takeover targets ."
"within the paper sector , mead climbed 2 3/8 to 38 3/4 on 1.3 million shares , union camp rose 2 3/4 to 37 3/4 , federal paper board added 1 3/4 to 23 7/8 , bowater gained 1 1/2 to 27 1/2 , stone container rose 1 to 26 1/8 and temple-inland jumped 3 3/4 to 62 1/4 .",mead,climbed,climbed rose rose added jumped gained,mead camp container board temple-inland bowater,"within the paper sector , 2 3/8 2 3/4 union camp rose to 37 3/4 1 3/4 federal paper board added to 23 7/8 1 1/2 bowater gained to 27 1/2 mead climbed to 38 3/4 on 1.3 million shares , , , , 1 stone container rose to 26 1/8 and 3 3/4 temple-inland jumped to 62 1/4 ."
"pfizer gained 1 7/8 to 67 5/8 , schering-plough added 2 1/4 to 75 3/4 , eli lilly rose 1 3/8 to 62 1/8 and upjohn firmed 3/4 to 38 .",pfizer,gained,gained firmed rose added,pfizer upjohn lilly schering-plough,"1 7/8 2 1/4 schering-plough added to 75 3/4 pfizer gained to 67 5/8 , , 1 3/8 eli lilly rose to 62 1/8 and 3/4 upjohn firmed to 38 ."
"pennzoil is rumored to be accumulating a stake in chevron in order to push for a revamping of the company ; investor carl icahn has recently increased his stake in usx , which separately reported earnings that were in line with expectations .",pennzoil,rumored,rumored increased reported,pennzoil icahn usx,"a stake in chevron to be accumulating in order to push for a revamping of the company pennzoil is rumored ; his stake in usx , which earnings that were in line with expectations separately reported investor carl icahn has recently increased ."
ogden gained 1 1/4 to 32 7/8 .,ogden,gained,gained,ogden,1 1/4 ogden gained to 32 7/8 .
"volume totaled 11,820,000 shares .",volume,totaled,totaled,volume,"volume totaled 11,820,000 shares ."
"as part of the agreement , cilcorp said it will pay hunter $ 4 million in exchange for agreements not to compete .",cilcorp,said,pay said,it cilcorp,"as part of the agreement , $ 4 million it will pay hunter in exchange for agreements not to compete cilcorp said ."
cilcorp said the businesses to be acquired had revenue of $ 76 million for the year ended march 31 .,cilcorp,said,had said,businesses cilcorp,revenue of $ 76 million for the year ended march 31 the businesses to be acquired had cilcorp said .
"he begins his seven-year term nov. 9 , succeeding kenan evren .",he,begins,begins,he,"his seven-year term he begins nov. 9 , kenan evren succeeding ."
revenue rose 33 % to $ 378.1 million from $ 283.8 million .,revenue,rose,rose,revenue,33 % revenue rose to $ 378.1 million from $ 283.8 million .
that was when the exchange took a new tack by publishing monthly statistics listing the top 15 program trading firms .,that,was,took was,exchange that,that was a new tack the exchange when took by monthly statistics the top 15 program trading firms listing publishing .
"in stock-index arbitrage , traders buy and sell large amounts of stock with offsetting trades in stock-index futures to profit from fleeting price discrepancies between the two markets .",traders,buy,buy,traders,"in stock-index arbitrage , large amounts of stock with offsetting trades in stock-index futures traders buy and sell to profit from fleeting price discrepancies between the two markets ."
but he has been getting heat from all sides over program trading .,he,getting,getting,he,but heat he has been getting from all sides over program trading .
the contraction was twice as large as economists projected and was the sharpest decline since a 19 % drop in january 1982 .,economists,projected,projected was,economists contraction,the contraction was twice as large as economists projected and was the sharpest decline since a 19 % drop in january 1982 .
"economists said the report raised speculation that the economic slowdown could turn into a recession , which would pave the way for the federal reserve to lower interest rates .",economists,said,raised turn said,report slowdown economists,"speculation that which the way for interest rates the federal reserve to lower would pave the economic slowdown could turn into a recession , the report raised economists said ."
"in october 1979 , just days before the federal reserve raised interest rates , ibm offered $ 1 billion in debt securities .",ibm,offered,raised offered,reserve ibm,"in october 1979 , just days before interest rates the federal reserve raised , $ 1 billion in debt securities ibm offered ."
others said ibm might increase the size of the offering to as much as $ 1 billion if investor demand is strong .,others,said,is said increase,demand others ibm,the size of the offering ibm might increase to as much as $ 1 billion if investor demand is strong others said .
"after fees and repayment of debt , avery is left with about $ 24 million in cash and securities from the uniroyal sale .",avery,left,left,avery,"after fees and repayment of debt , avery is left with about $ 24 million in cash and securities from the uniroyal sale ."
"uniroyal has 2,600 employees and facilities in the u.s. , canada , brazil , italy and taiwan .",uniroyal,has,has,uniroyal,"2,600 employees and facilities uniroyal has in the u.s. , canada , brazil , italy and taiwan ."
"for at least the next six months , however , avery will continue to pay $ 200,000 a month for management services to a company controlled by messrs. peltz and may , according to the proxy material .",avery,continue,continue,avery,"for at least the next six months , , $ 200,000 a month to pay for management services to a company controlled by messrs. peltz and may , according to the proxy material avery however will continue ."
clarcor said it is inviting proposals from other prospective purchasers of the unit .,clarcor,said,inviting said,it clarcor,proposals from other prospective purchasers of the unit it is inviting clarcor said .
"hiroshima last week held an auction to pick the contractor , expecting to pay about 11 million yen for the project .",hiroshima,held,held,hiroshima,"last week an auction about 11 million yen to pay for the project expecting hiroshima held the contractor to pick , ."
they said they wanted to wait for the outcome of any government investigation before deciding what to do .,they,said,said wanted,they they,to wait for the outcome of any government investigation before what to do deciding they wanted they said .
